path,width,height
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_290/lumos_x_290_2.Dcm,1788,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_299/lumos_x_299_1.Dcm,1590,2381
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_299/lumos_x_299_2.Dcm,1767,2760
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_404/lumos_x_404_1.Dcm,1745,2986
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_404/lumos_x_404_2.Dcm,1739,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_403/lumos_x_403_1.Dcm,1785,2441
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_403/lumos_x_403_2.Dcm,1795,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_457/lumos_x_457_1.Dcm,1764,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_457/lumos_x_457_2.Dcm,2100,2993
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_468/lumos_x_468_1.Dcm,1780,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_468/lumos_x_468_2.Dcm,2493,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_450/lumos_x_450_1.Dcm,1769,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_450/lumos_x_450_2.Dcm,1959,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_466/lumos_x_466_1.Dcm,1732,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_466/lumos_x_466_2.Dcm,2137,2961
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_492/lumos_x_492_1.Dcm,1726,2970
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_492/lumos_x_492_2.Dcm,1735,2954
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_459/lumos_x_459_1.Dcm,1474,2966
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_459/lumos_x_459_2.Dcm,1827,2965
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_495/lumos_x_495_1.Dcm,1774,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_495/lumos_x_495_2.Dcm,1778,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_461/lumos_x_461_1.Dcm,1641,2519
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_461/lumos_x_461_2.Dcm,1716,2399
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_513/lumos_x_513_1.Dcm,1343,2523
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_513/lumos_x_513_2.Dcm,1515,2434
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_345/lumos_x_345_1.Dcm,1461,2907
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_345/lumos_x_345_2.Dcm,1721,2880
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_389/lumos_x_389_1.Dcm,1708,2945
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_389/lumos_x_389_2.Dcm,1681,2943
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_342/lumos_x_342_1.Dcm,1518,2219
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_342/lumos_x_342_2.Dcm,1546,2292
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_514/lumos_x_514_1.Dcm,1754,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_514/lumos_x_514_2.Dcm,1748,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_380/lumos_x_380_1.Dcm,1529,2760
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_380/lumos_x_380_2.Dcm,1455,2736
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_522/lumos_x_522_1.Dcm,1516,2647
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_522/lumos_x_522_2.Dcm,1733,2954
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_374/lumos_x_374_1.Dcm,1912,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_374/lumos_x_374_2.Dcm,2293,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_373/lumos_x_373_1.Dcm,1728,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_373/lumos_x_373_2.Dcm,1733,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_525/lumos_x_525_1.Dcm,1788,3248
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_525/lumos_x_525_2.Dcm,1752,3025
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_387/lumos_x_387_1.Dcm,1786,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_387/lumos_x_387_2.Dcm,1785,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_327/lumos_x_327_1.Dcm,1692,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_327/lumos_x_327_2.Dcm,1695,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_318/lumos_x_318_1.Dcm,1517,2510
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_318/lumos_x_318_2.Dcm,1842,2958
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_320/lumos_x_320_1.Dcm,1726,2962
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_320/lumos_x_320_2.Dcm,1851,2966
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_316/lumos_x_316_1.Dcm,1729,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_316/lumos_x_316_2.Dcm,1725,2980
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_540/lumos_x_540_1.Dcm,1742,2955
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_540/lumos_x_540_2.Dcm,1740,2949
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_329/lumos_x_329_1.Dcm,1776,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_329/lumos_x_329_2.Dcm,2001,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_311/lumos_x_311_1.Dcm,1497,2927
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_311/lumos_x_311_2.Dcm,2145,2968
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_386/lumos_x_386_1.Dcm,1710,2961
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_386/lumos_x_386_2.Dcm,2135,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_372/lumos_x_372_1.Dcm,1757,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_372/lumos_x_372_2.Dcm,1747,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_524/lumos_x_524_1.Dcm,2190,2606
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_524/lumos_x_524_2.Dcm,2586,2639
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_523/lumos_x_523_1.Dcm,1789,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_523/lumos_x_523_2.Dcm,1787,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_375/lumos_x_375_1.Dcm,1795,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_375/lumos_x_375_2.Dcm,1881,2396
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_381/lumos_x_381_1.Dcm,1747,2915
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_381/lumos_x_381_2.Dcm,1746,2917
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_388/lumos_x_388_1.Dcm,1750,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_388/lumos_x_388_2.Dcm,1719,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_343/lumos_x_343_1.Dcm,1716,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_343/lumos_x_343_2.Dcm,2280,2974
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_515/lumos_x_515_1.Dcm,1866,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_515/lumos_x_515_2.Dcm,1847,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_512/lumos_x_512_1.Dcm,1773,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_512/lumos_x_512_2.Dcm,1784,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_344/lumos_x_344_1.Dcm,1709,2990
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_344/lumos_x_344_2.Dcm,1714,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_310/lumos_x_310_1.Dcm,1321,2356
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_310/lumos_x_310_2.Dcm,1573,2251
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_317/lumos_x_317_1.Dcm,1727,2995
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_317/lumos_x_317_2.Dcm,1931,2632
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_328/lumos_x_328_1.Dcm,1970,2973
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_328/lumos_x_328_2.Dcm,1804,2971
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_321/lumos_x_321_1.Dcm,1952,3130
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_321/lumos_x_321_2.Dcm,1552,3130
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_326/lumos_x_326_1.Dcm,1739,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_326/lumos_x_326_2.Dcm,1747,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_319/lumos_x_319_1.Dcm,1421,2552
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_319/lumos_x_319_2.Dcm,1762,2489
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_304/lumos_x_304_1.Dcm,1457,2645
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_304/lumos_x_304_2.Dcm,1508,2372
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_303/lumos_x_303_1.Dcm,1677,2967
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_303/lumos_x_303_2.Dcm,2007,2957
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_335/lumos_x_335_1.Dcm,1596,2844
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_335/lumos_x_335_2.Dcm,1779,2610
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_332/lumos_x_332_1.Dcm,1777,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_332/lumos_x_332_2.Dcm,1785,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_392/lumos_x_392_1.Dcm,1726,2958
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_392/lumos_x_392_2.Dcm,1962,2955
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_366/lumos_x_366_1.Dcm,1442,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_366/lumos_x_366_2.Dcm,1786,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_530/lumos_x_530_1.Dcm,1389,2341
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_530/lumos_x_530_2.Dcm,1614,2381
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_359/lumos_x_359_1.Dcm,1521,2258
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_359/lumos_x_359_2.Dcm,1591,2466
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_537/lumos_x_537_1.Dcm,1846,2982
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_537/lumos_x_537_2.Dcm,1930,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_361/lumos_x_361_1.Dcm,2409,3084
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_361/lumos_x_361_2.Dcm,1922,3320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_395/lumos_x_395_1.Dcm,1743,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_395/lumos_x_395_2.Dcm,1617,2791
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_508/lumos_x_508_1.Dcm,1519,2731
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_508/lumos_x_508_2.Dcm,1640,2589
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_357/lumos_x_357_1.Dcm,1775,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_357/lumos_x_357_2.Dcm,1942,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_501/lumos_x_501_1.Dcm,1423,2399
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_501/lumos_x_501_2.Dcm,1629,2259
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_368/lumos_x_368_1.Dcm,1619,2222
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_368/lumos_x_368_2.Dcm,1477,2262
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_506/lumos_x_506_1.Dcm,1712,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_506/lumos_x_506_2.Dcm,1710,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_350/lumos_x_350_1.Dcm,1759,2907
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_350/lumos_x_350_2.Dcm,1768,2860
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_539/lumos_x_539_1.Dcm,1754,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_539/lumos_x_539_2.Dcm,1984,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_333/lumos_x_333_1.Dcm,1727,2929
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_333/lumos_x_333_2.Dcm,1725,2935
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_334/lumos_x_334_1.Dcm,1751,2969
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_334/lumos_x_334_2.Dcm,1760,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_302/lumos_x_302_1.Dcm,1770,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_302/lumos_x_302_2.Dcm,1780,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_305/lumos_x_305_1.Dcm,1746,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_305/lumos_x_305_2.Dcm,1747,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_507/lumos_x_507_1.Dcm,1776,2975
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_507/lumos_x_507_2.Dcm,1770,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_351/lumos_x_351_1.Dcm,1560,2537
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_351/lumos_x_351_2.Dcm,1752,2606
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_538/lumos_x_538_1.Dcm,1494,2623
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_538/lumos_x_538_2.Dcm,1720,2963
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_356/lumos_x_356_1.Dcm,1366,2522
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_356/lumos_x_356_2.Dcm,1558,2655
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_500/lumos_x_500_1.Dcm,1488,2341
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_500/lumos_x_500_2.Dcm,1533,1971
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_369/lumos_x_369_1.Dcm,1686,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_369/lumos_x_369_2.Dcm,2172,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_394/lumos_x_394_1.Dcm,1789,2976
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_394/lumos_x_394_2.Dcm,1964,2986
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_536/lumos_x_536_1.Dcm,1472,2384
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_536/lumos_x_536_2.Dcm,1489,2701
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_360/lumos_x_360_1.Dcm,1580,2293
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_360/lumos_x_360_2.Dcm,1725,2609
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_509/lumos_x_509_1.Dcm,1630,2963
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_509/lumos_x_509_2.Dcm,1882,2622
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_367/lumos_x_367_1.Dcm,1597,2659
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_367/lumos_x_367_2.Dcm,1650,2683
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_531/lumos_x_531_1.Dcm,1705,2992
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_531/lumos_x_531_2.Dcm,1895,2988
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_393/lumos_x_393_1.Dcm,1453,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_393/lumos_x_393_2.Dcm,1768,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_358/lumos_x_358_1.Dcm,1474,2469
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_358/lumos_x_358_2.Dcm,1518,2498
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_488/lumos_x_488_1.Dcm,1565,2577
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_488/lumos_x_488_2.Dcm,1593,2311
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_443/lumos_x_443_1.Dcm,1683,2957
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_443/lumos_x_443_2.Dcm,1682,2924
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_444/lumos_x_444_1.Dcm,1736,2994
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_444/lumos_x_444_2.Dcm,1724,2996
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_472/lumos_x_472_1.Dcm,1610,2778
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_472/lumos_x_472_2.Dcm,1670,2930
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_486/lumos_x_486_1.Dcm,1704,2979
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_486/lumos_x_486_2.Dcm,1599,2969
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_481/lumos_x_481_1.Dcm,1754,2884
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_481/lumos_x_481_2.Dcm,1774,2190
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_475/lumos_x_475_1.Dcm,1559,2320
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_475/lumos_x_475_2.Dcm,1784,2219
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_283/lumos_x_283_1.Dcm,1725,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_283/lumos_x_283_2.Dcm,1726,2977
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_421/lumos_x_421_1.Dcm,1733,2963
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_421/lumos_x_421_2.Dcm,1718,2965
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_426/lumos_x_426_1.Dcm,1723,2994
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_426/lumos_x_426_2.Dcm,1709,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_284/lumos_x_284_1.Dcm,1785,2981
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_284/lumos_x_284_2.Dcm,1895,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_419/lumos_x_419_1.Dcm,1431,2428
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_419/lumos_x_419_2.Dcm,1312,2184
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_410/lumos_x_410_1.Dcm,1912,2920
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_410/lumos_x_410_2.Dcm,2051,2922
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_417/lumos_x_417_1.Dcm,1706,2951
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_417/lumos_x_417_2.Dcm,1706,2948
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_428/lumos_x_428_1.Dcm,1734,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_428/lumos_x_428_2.Dcm,1731,2980
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_474/lumos_x_474_1.Dcm,1774,2538
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_474/lumos_x_474_2.Dcm,1742,2403
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_480/lumos_x_480_1.Dcm,1786,2989
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_480/lumos_x_480_2.Dcm,1799,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_487/lumos_x_487_1.Dcm,1741,2991
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_487/lumos_x_487_2.Dcm,2204,2987
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_473/lumos_x_473_1.Dcm,1764,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_473/lumos_x_473_2.Dcm,1749,3001
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_445/lumos_x_445_1.Dcm,1479,2804
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_445/lumos_x_445_2.Dcm,1527,2978
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_489/lumos_x_489_1.Dcm,1847,2658
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_489/lumos_x_489_2.Dcm,1721,2818
/Users/Usuario/Code/master/tfm/res/dataset/lumos_x_281_540_dcm/lumos_x_416/lumos_x_416_1.Dcm,1747,3001
